0.24152
0.34834
0.45791
0.58569
1.4336
1.617
1.6709
1.8121
1.8571
1.9826
2.1065
2.3741
2.4546
2.6266
2.8501
2.953
3.0706
3.1458
3.8354
3.8759
3.9076
4.0512
4.1598
4.2406
4.3559
4.4175
4.4588
4.5521
4.7168
4.8776
4.9155
5.0339
5.0914
5.9119
5.9508
6.0605
6.1363
6.2311
6.4057
6.4629
6.582
6.7622
6.8165
6.9091
7.9034
8.0386
8.077
8.1446
8.2333
8.2708
8.4145
8.5591
8.6352
9.3814
9.5251
9.6704
9.8105
9.9426
9.987
10.067
10.99
11.17
11.215
11.294
11.429
11.466
11.57
11.689
11.84
11.936
12.084
12.334
12.492
13.216
13.308
13.416
13.451
13.68
13.822
13.963
14.079
14.151
14.307
14.447
14.516
15.064
15.309
15.553
15.637
16.791
16.901
16.94
17.007
17.069
17.104
17.166
17.28
17.327
17.372
17.487
17.534
17.656
17.702
17.815
17.898
18.604
18.724
18.818
18.963
19.096
19.321
19.425
19.509
19.574
19.621
20.173
20.379
20.422
20.492
20.519
20.589
20.618
20.727
20.865
21.02
21.079
21.768
21.872
21.914
21.961
22.071
22.18
22.345
22.928
23.031
23.201
23.289
23.344
23.473
23.539
23.68
23.777
24.029
