rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
6.847	6.846734693877552	6.871734693877552	76	76	76	76	75.15	76	76	76	76	75.15	0	0	-0.93	0	0	0	0	0	0	0	0.024999999999999467	0	0	0	0.165	0	69.8	0	1	1	0	1.04	0.024999999999999467
7.912	7.911734693877552	7.99173469387755	99	113	111	109	81.22	111	111	111	111	81.6	0	0	6.63	0	0	0	0	46	46	0	0.0799999999999983	0	0	0	1.04	0	77.9	0	1	0	1	0	0.1700000000000017
8.082	8.081734693877554	8.111734693877558	89	100	96	97	79.25	96	96	96	96	79.11	0	0	-2.42	0	0	0	0	28	28	0	0.03000000000000469	0	0	0	0.09	0	78.1	0	1	0	0	0	0.06999999999999851
8.152	8.151734693877552	8.19673469387756	81	90	87	87	77.39	87	87	87	87	77.35	0	0	-1.67	0	0	0	0	16	16	0	0.045000000000007034	0	0	0	0.04	0	77.7	0	1	0	0	0	0.125
8.277	8.276734693877552	8.371734693877567	84	91	88	87	77.51	88	88	88	88	77.61	0	0	0.3	0	0	0	0	18	18	0	0.09500000000001485	0	0	0	0.08	0	76.9	0	1	0	0	0	0.1349999999999998
8.412	8.411734693877552	8.476734693877562	80	94	90	90	77.97	90	90	90	90	78.05	0	0	0.54	0	0	0	0	20	20	0	0.06500000000001016	0	0	0	0.04	0	78.2	0	1	0	0	0	0.22499999999999964
8.637	8.636734693877552	8.746734693877569	85	105	89	91	78.23	87	105	87	105	80.64	1	2.94	-0.41	2.94	0	2.94	0	16	40	23	0.1100000000000172	0	0	0	0.16	0	74.4	0	1	1	0	0.645	0.1100000000000172
9.392	9.391734693877552	9.461734693877563	110	118	118	117	82.5	118	118	118	118	82.63	0	0	2.06	0	0	0	0	54	54	0	0.07000000000001094	0	0	0	0.645	0	80.2	0	1	0	1	0	0.1850000000000005
9.577	9.576734693877553	9.641734693877563	131	146	141	140	85.67	141	141	141	141	85.69	0	0	3.1	0	0	0	0	76	76	0	0.06500000000001016	0	0	0	0.115	0	83.3	0	1	0	0	0	0.09499999999999886
9.672	9.671734693877552	9.716734693877559	106	122	115	114	82.15	115	115	115	115	82.27	0	0	-3.4	0	0	0	0	51	51	0	0.045000000000007034	0	0	0	0.03	0	80.1	0	1	0	0	0	0.15000000000000036
9.822	9.821734693877552	9.896734693877564	86	95	87	88	77.67	87	87	87	87	77.48	0	0	-4.66	0	0	0	0	16	16	0	0.07500000000001172	0	0	0	0.105	0	75.5	0	1	0	0	0	0.16500000000000092
9.987	9.986734693877553	10.021734693877558	94	102	99	99	79.71	99	99	99	99	79.67	0	0	2.36	0	0	0	0	32	32	0	0.03500000000000547	0	0	0	0.09	0	76.4	0	1	0	0	0	0.08499999999999908
10.072	10.071734693877552	10.276734693877584	84	101	88	90	78	101	84	84	101	80.01	-1	-3.28	0.46	0	-3.28	3.28	0	35	12	-23	0.20500000000003205	0	0	0	0.05	0	76.7	0	1	0	0	0	0.2699999999999996
10.342	10.341734693877552	10.431734693877566	87	109	91	93	78.65	89	109	89	109	81.22	1	3.7	1.14	3.7	0	3.7	0	19	44	25	0.09000000000001407	0	0	0	0.065	0	73.2	0	1	1	0	0.56	0.09000000000001407
10.992	10.991734693877552	11.121734693877572	114	126	124	123	83.42	124	124	124	124	83.57	0	0	2.35	0	0	0	0	60	60	0	0.13000000000002032	0	0	0	0.56	0	82.1	0	1	0	1	0	0.2550000000000008
11.247	11.246734693877553	11.266734693877556	126	126	126	126	83.8	126	126	126	126	83.81	0	0	0.36	0	0	0	0	62	62	0	0.020000000000003126	0	0	0	0.125	0	79.6	0	1	0	0	0	0.049999999999998934
11.297	11.296734693877552	11.376734693877564	97	104	102	102	80.09	102	102	102	102	80.11	0	0	-3.62	0	0	0	0	36	36	0	0.0800000000000125	0	0	0	0.03	0	78.8	0	1	0	0	0	0.16999999999999993
11.467	11.466734693877552	11.741734693877595	83	137	108	109	81.33	137	101	84	137	85.23	1	0.49	5.16	3.06	-2.57	5.63	0	73	35	60	0.275000000000043	0	0	0	0.09	0	79.8	0	1	0	0	0	0.375
11.842	11.841734693877552	11.906734693877562	102	114	108	108	81.1	108	108	108	108	81.17	0	0	1.27	0	0	0	0	43	43	0	0.06500000000001016	0	0	0	0.1	0	76.7	0	1	0	0	0	0.09500000000000064
11.937	11.936734693877552	11.966734693877557	86	101	92	95	78.94	92	92	92	92	78.45	0	0	-2.6	0	0	0	0	23	23	0	0.03000000000000469	0	0	0	0.03	0	76.5	0	1	0	0	0	0.15499999999999936
12.092	12.091734693877552	12.161734693877563	81	93	84	85	76.95	84	84	84	84	76.85	0	0	-1.44	0	0	0	0	12	12	0	0.07000000000001094	0	0	0	0.125	0	75.1	0	1	0	0	0	0.25
12.342	12.341734693877552	12.441734693877567	83	94	86	88	77.54	86	86	86	86	77.19	0	0	0.48	0	0	0	0	15	15	0	0.10000000000001563	0	0	0	0.18	0	75.5	0	1	0	0	0	0.15000000000000036
12.492	12.491734693877552	12.596734693877568	86	121	91	94	78.76	86	121	86	121	83.09	1	5.78	0.19	5.78	0	5.78	0	15	57	42	0.10500000000001641	0	0	0	0.05	0	72.9	0	1	1	0	0.62	0.10500000000001641
13.217	13.216734693877552	13.281734693877562	117	121	119	119	82.87	119	119	119	119	82.88	0	0	-0.15	0	0	0	0	55	55	0	0.06500000000001016	0	0	0	0.62	0	79.7	0	1	0	1	0	0.08999999999999986
13.307	13.306734693877551	13.381734693877563	87	119	105	105	80.67	119	87	87	119	82.76	-1	-5.4	0.02	0	-5.4	5.4	0	55	16	-40	0.07500000000001172	0	0	0	0.025	0	80.3	0	1	0	0	0	0.15000000000000036
13.457	13.456734693877552	13.541734693877565	96	119	108	108	81.08	108	108	108	108	81.08	0	0	3.77	0	0	0	0	43	43	0	0.08500000000001329	0	0	0	0.075	0	77.6	0	1	0	0	0	0.22499999999999964
13.682	13.681734693877551	13.711734693877556	116	129	128	127	83.9	128	128	128	128	84.02	0	0	2.96	0	0	0	0	64	64	0	0.03000000000000469	0	0	0	0.14	0	77.8	0	1	0	0	0	0.2850000000000019
13.967	13.966734693877553	14.026734693877563	87	94	88	89	77.87	88	88	88	88	77.63	0	0	-6.37	0	0	0	0	18	18	0	0.06000000000000938	0	0	0	0.255	0	73	0	1	0	0	0	0.1899999999999995
14.157	14.156734693877553	14.20173469387756	76	90	87	86	77.26	87	87	87	87	77.51	0	0	-0.003	0	0	0	0	16	16	0	0.045000000000007034	0	0	0	0.13	0	75.1	0	1	0	0	0	0.10499999999999865
14.262	14.261734693877552	14.281734693877555	85	91	89	89	77.78	89	89	89	89	77.85	0	0	0.53	0	0	0	0	19	19	0	0.020000000000003126	0	0	0	0.06	0	71.3	0	1	0	0	0	0.05500000000000149
14.317	14.316734693877553	14.401734693877566	87	93	90	89	77.9	90	90	90	90	77.93	0	0	0.22	0	0	0	0	20	20	0	0.08500000000001329	0	0	0	0.035	0	75	0	1	0	0	0	0.1999999999999993
14.517	14.516734693877552	14.651734693877573	80	113	89	90	77.97	113	92	80	113	81.95	-1	-3.63	4.04	2.33	-5.96	8.28	0	49	23	-44	0.1350000000000211	0	0	0	0.115	0	75.5	0	1	1	0	0.415	0.1350000000000211
15.067	15.066734693877553	15.151734693877566	88	107	101	100	79.77	101	101	101	101	79.93	0	0	1.65	0	0	0	0	35	35	0	0.08500000000001329	0	0	0	0.415	0	78	0	1	0	1	0	0.125
15.192	15.191734693877553	15.221734693877558	86	87	87	87	77.35	87	87	87	87	77.37	0	0	-2.53	0	0	0	0	16	16	0	0.03000000000000469	0	0	0	0.04	0	71.8	0	1	0	0	0	0.11499999999999844
15.307	15.306734693877551	15.341734693877557	78	101	82	88	77.54	82	82	82	82	76.32	0	0	-0.99	0	0	0	0	9	9	0	0.03500000000000547	0	0	0	0.085	0	76.4	0	1	0	0	0	0.25
15.557	15.556734693877551	15.601734693877559	87	103	91	92	78.37	91	91	91	91	78.13	0	0	1.84	0	0	0	0	22	22	0	0.045000000000007034	0	0	0	0.215	0	75.4	0	1	0	0	0	0.09000000000000163
15.647	15.646734693877553	15.696734693877561	81	86	83	84	76.76	83	83	83	83	76.64	0	0	-1.45	0	0	0	0	10	10	0	0.050000000000007816	0	0	0	0.045	0	73.5	0	1	1	0	1.105	0.050000000000007816
16.802	16.801734693877552	16.87173469387754	129	143	136	136	85.14	136	136	136	136	85.14	0	0	8.64	0	0	0	0	72	72	0	0.06999999999998607	0	0	0	1.105	0	79.1	0	1	0	1	0	0.14000000000000057
16.942	16.941734693877553	16.981734693877545	146	160	152	152	87.04	152	152	152	152	86.99	0	0	1.94	0	0	0	0	86	86	0	0.03999999999999204	0	0	0	0.07	0	79.8	0	1	0	0	0	0.07000000000000028
17.012	17.011734693877553	17.046734693877546	130	142	140	138	85.39	140	140	140	140	85.62	0	0	-1.35	0	0	0	0	75	75	0	0.03499999999999304	0	0	0	0.03	0	80.3	0	1	0	0	0	0.09499999999999886
17.107	17.106734693877552	17.136734693877546	116	134	129	127	83.92	129	129	129	129	84.24	0	0	-1.32	0	0	0	0	65	65	0	0.02999999999999403	0	0	0	0.06	0	80.6	0	1	0	0	0	0.06500000000000128
17.172	17.171734693877553	17.23673469387754	117	121	119	119	82.81	119	119	119	119	82.76	0	0	-1.37	0	0	0	0	55	55	0	0.06499999999998707	0	0	0	0.035	0	81.1	0	1	0	0	0	0.14999999999999858
17.322	17.321734693877552	17.356734693877545	161	182	173	171	89.05	173	173	173	173	89.23	0	0	6.49	0	0	0	0	100	100	0	0.03499999999999304	0	0	0	0.085	0	80.4	0	1	0	0	0	0.03999999999999915
17.362	17.36173469387755	17.42173469387754	133	161	159	153	87.2	159	159	159	159	87.85	0	0	-1.36	0	0	0	0	91	91	0	0.05999999999998806	0	0	0	0.005	0	81.5	0	1	0	0	0	0.1750000000000007
17.537	17.536734693877552	17.586734693877542	95	109	106	105	80.65	106	106	106	106	80.87	0	0	-6.88	0	0	0	0	41	41	0	0.04999999999999005	0	0	0	0.115	0	79.2	0	1	0	0	0	0.120000000000001
17.657	17.656734693877553	17.681734693877548	121	131	129	127	83.89	129	129	129	129	84.21	0	0	3.48	0	0	0	0	65	65	0	0.024999999999995026	0	0	0	0.07	0	79.5	0	1	0	0	0	0.07000000000000028
17.727	17.726734693877553	17.78673469387754	108	125	121	119	82.74	121	121	121	121	83.06	0	0	-1.07	0	0	0	0	57	57	0	0.05999999999998806	0	0	0	0.045	0	80.5	0	1	0	0	0	0.08999999999999986
17.817	17.816734693877553	17.851734693877546	102	115	115	113	81.87	115	115	115	115	82.16	0	0	-0.87	0	0	0	0	51	51	0	0.03499999999999304	0	0	0	0.03	0	80.6	0	1	0	0	0	0.08500000000000085
17.902	17.901734693877554	17.961734693877542	79	96	85	86	77.13	96	79	79	96	79.03	-1	-3.26	-3.12	0	-3.26	3.26	0	28	4	-25	0.05999999999998806	0	0	0	0.05	0	78.5	0	1	1	0	0.77	0.05999999999998806
18.732	18.731734693877552	18.78673469387754	103	119	111	111	81.57	111	111	111	111	81.61	0	0	5.96	0	0	0	0	46	46	0	0.05499999999998906	0	0	0	0.77	0	80.3	0	1	0	1	0	0.08999999999999986
18.822	18.821734693877552	18.92673469387753	108	118	109	111	81.66	109	109	109	109	81.25	0	0	-0.28	0	0	0	0	44	44	0	0.10499999999997911	0	0	0	0.035	0	79.1	0	1	0	0	0	0.14999999999999858
18.972	18.97173469387755	19.02173469387754	124	146	139	138	85.36	139	139	139	139	85.48	0	0	4.27	0	0	0	0	75	75	0	0.04999999999999005	0	0	0	0.045	0	80.5	0	1	0	0	0	0.13500000000000156
19.107	19.106734693877552	19.146734693877544	114	120	118	117	82.51	118	118	118	118	82.61	0	0	-2.82	0	0	0	0	54	54	0	0.03999999999999204	0	0	0	0.085	0	80.6	0	1	0	0	0	0.22499999999999787
19.332	19.33173469387755	19.366734693877543	99	106	105	103	80.34	105	105	105	105	80.6	0	0	-1.99	0	0	0	0	40	40	0	0.03499999999999304	0	0	0	0.185	0	78	0	1	0	0	0	0.09500000000000242
19.427	19.426734693877552	19.466734693877545	89	101	99	98	79.41	99	99	99	99	79.67	0	0	-0.9	0	0	0	0	32	32	0	0.03999999999999204	0	0	0	0.06	0	79.2	0	1	0	0	0	0.14000000000000057
19.567	19.566734693877553	19.601734693877546	84	90	85	85	77.07	85	85	85	85	77.02	0	0	-2.54	0	0	0	0	13	13	0	0.03499999999999304	0	0	0	0.1	0	73.4	0	1	1	0	0.59	0.03499999999999304
20.192	20.191734693877553	20.346734693877522	99	109	106	105	80.7	106	106	106	106	80.84	0	0	3.92	0	0	0	0	41	41	0	0.15499999999996916	0	0	0	0.59	0	78.6	0	1	0	1	0	0.23000000000000043
20.422	20.421734693877553	20.461734693877546	135	157	156	152	87.03	156	156	156	156	87.49	0	0	6.76	0	0	0	0	89	89	0	0.03999999999999204	0	0	0	0.075	0	82.5	0	1	0	0	0	0.09999999999999787
20.522	20.52173469387755	20.561734693877543	150	168	159	159	87.78	159	159	159	159	87.85	0	0	0.42	0	0	0	0	91	91	0	0.03999999999999204	0	0	0	0.06	0	82.2	0	1	0	0	0	0.10999999999999943
20.632	20.63173469387755	20.696734693877538	122	146	140	138	85.32	140	140	140	140	85.61	0	0	-2.14	0	0	0	0	75	75	0	0.06499999999998707	0	0	0	0.07	0	80.6	0	1	0	0	0	0.10000000000000142
20.732	20.731734693877552	20.84173469387753	88	118	91	95	78.94	91	91	91	91	78.15	0	0	-7.4	0	0	0	0	22	22	0	0.10999999999997812	0	0	0	0.035	0	78.8	0	1	0	0	0	0.129999999999999
20.862	20.86173469387755	20.901734693877543	85	97	95	93	78.63	95	95	95	95	78.97	0	0	0.88	0	0	0	0	27	27	0	0.03999999999999204	0	0	0	0.02	0	76.7	0	1	0	0	0	0.21000000000000085
21.072	21.071734693877552	21.171734693877532	94	103	99	99	79.6	99	99	99	99	79.66	0	0	0.83	0	0	0	0	32	32	0	0.0999999999999801	0	0	0	0.17	0	78.4	0	1	0	0	0	0.14499999999999957
21.217	21.21673469387755	21.291734693877537	67	87	77	77	75.25	87	83	83	87	77.48	-1	-0.95	-2.07	0	-0.95	0.95	0	16	10	-6	0.07499999999998508	0	0	0	0.045	0	74	0	1	1	0	0.51	0.07499999999998508
21.802	21.801734693877552	21.846734693877544	99	102	99	99	79.71	99	99	99	99	79.67	0	0	3.17	0	0	0	0	32	32	0	0.04499999999999105	0	0	0	0.51	0	76.4	0	1	0	1	0	0.10000000000000142
21.902	21.901734693877554	22.02173469387753	119	126	125	125	83.65	125	125	125	125	83.68	0	0	4.12	0	0	0	0	61	61	0	0.11999999999997613	0	0	0	0.055	0	80.7	0	1	0	0	0	0.17499999999999716
22.077	22.07673469387755	22.111734693877544	112	126	120	120	82.99	120	120	120	120	82.89	0	0	-0.7	0	0	0	0	56	56	0	0.03499999999999304	0	0	0	0.055	0	78.4	0	1	0	0	0	0.11000000000000298
22.187	22.186734693877554	22.246734693877542	83	94	92	90	78.01	92	92	92	92	78.3	0	0	-4.58	0	0	0	0	23	23	0	0.05999999999998806	0	0	0	0.075	0	77.9	0	1	0	0	0	0.16499999999999915
22.352	22.351734693877553	22.47673469387753	73	86	79	79	75.83	86	80	80	86	77.29	-1	-1.33	-1	0	-1.33	1.33	0	15	6	-10	0.12499999999997513	0	0	0	0.105	0	73.3	0	1	1	0	0.47	0.12499999999997513
22.947	22.946734693877552	23.01173469387754	96	122	99	101	80.01	99	99	99	99	79.73	0	0	3.86	0	0	0	0	32	32	0	0.06499999999998707	0	0	0	0.47	0	78.6	0	1	0	1	0	0.08500000000000085
23.032	23.031734693877553	23.14673469387753	125	132	128	129	84.15	128	128	128	128	84.13	0	0	4.58	0	0	0	0	64	64	0	0.11499999999997712	0	0	0	0.02	0	81.7	0	1	0	0	0	0.1750000000000007
23.207	23.206734693877554	23.256734693877544	107	140	124	122	83.31	124	124	124	124	83.5	0	0	-0.5	0	0	0	0	60	60	0	0.04999999999999005	0	0	0	0.06	0	80.3	0	1	0	0	0	0.2699999999999996
23.477	23.476734693877553	23.516734693877545	86	106	91	91	78.21	91	91	91	91	78.14	0	0	-5.31	0	0	0	0	22	22	0	0.03999999999999204	0	0	0	0.22	0	76.8	0	1	0	0	0	0.06499999999999773
23.542	23.54173469387755	23.626734693877534	79	98	87	86	77.31	87	87	87	87	77.34	0	0	-0.76	0	0	0	0	16	16	0	0.08499999999998309	0	0	0	0.025	0	76.3	0	1	0	0	0	0.15000000000000213
23.692	23.691734693877553	23.726734693877546	75	80	79	78	75.6	79	79	79	79	75.81	0	0	-1.51	0	0	0	0	4	4	0	0.03499999999999304	0	0	0	0.065	0	73.7	0	1	0	0	0	0.08999999999999986
23.782	23.781734693877553	23.84673469387754	77	82	80	80	76.05	80	80	80	80	76.03	0	0	0.38	0	0	0	0	6	6	0	0.06499999999998707	0	0	0	0.055	0	73.1	0	1	1	0	1.317	0.06499999999998707
