rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
3.181	3.180646258503401	3.325646258503398	87	106	94	94	78.72	94	94	94	94	78.73	0	0	-3.42	0	0	0	0	23	23	0	0.1449999999999969	0	0	0	0.05	0	79.8	0	1	0	0	0	0.2400000000000002
3.421	3.4206462585034014	3.5006462585033997	75	96	88	86	77.26	96	75	75	96	79.07	-1	-4.17	0.41	0	-4.17	4.17	0	25	0	-30	0.0799999999999983	0	0	0	0.095	0	77.4	0	1	1	0	0.7	0.0799999999999983
4.201	4.200646258503402	4.2706462585034	119	123	122	121	83.14	122	122	122	122	83.2	0	0	8.45	0	0	0	0	54	54	0	0.06999999999999851	0	0	0	0.7	0	78.5	0	1	0	1	0	0.14500000000000046
4.346	4.345646258503402	4.4556462585034	139	162	155	154	87.21	155	155	155	155	87.32	0	0	4.15	0	0	0	0	82	82	0	0.10999999999999766	0	0	0	0.075	0	82	0	1	0	0	0	0.17499999999999982
4.521	4.520646258503402	4.585646258503401	105	160	139	137	85.25	160	105	105	160	87.96	-1	-7.25	0.65	0	-7.25	7.25	0	86	36	-50	0.06499999999999861	0	0	0	0.065	0	80.8	0	1	0	0	0	0.10999999999999943
4.631	4.630646258503401	4.730646258503399	100	106	102	102	80.22	102	102	102	102	80.13	0	0	-0.44	0	0	0	0	33	33	0	0.09999999999999787	0	0	0	0.045	0	78	0	1	0	0	0	0.11500000000000021
4.746	4.745646258503402	4.775646258503401	105	118	117	114	82.1	117	117	117	117	82.53	0	0	2.46	0	0	0	0	49	49	0	0.02999999999999936	0	0	0	0.015	0	75.5	0	1	0	0	0	0.2599999999999998
5.006	5.005646258503401	5.0456462585034005	98	110	107	105	80.69	107	107	107	107	80.91	0	0	-1.53	0	0	0	0	38	38	0	0.03999999999999915	0	0	0	0.23	0	78.5	0	1	0	0	0	0.16999999999999993
5.176	5.175646258503401	5.2256462585034	85	100	94	93	78.54	94	94	94	94	78.81	0	0	-2.08	0	0	0	0	23	23	0	0.049999999999998934	0	0	0	0.13	0	76.7	0	1	0	0	0	0.1200000000000001
5.296	5.295646258503401	5.335646258503401	96	97	97	97	79.3	97	97	97	97	79.32	0	0	0.67	0	0	0	0	27	27	0	0.03999999999999915	0	0	0	0.07	0	76.1	0	1	0	0	0	0.15500000000000025
5.451	5.450646258503402	5.5156462585034	88	109	91	93	78.54	91	91	91	91	78.15	0	0	-1.05	0	0	0	0	19	19	0	0.06499999999999861	0	0	0	0.115	0	75.1	0	1	0	0	0	0.09999999999999964
5.551	5.550646258503401	5.655646258503399	83	94	86	87	77.34	86	86	86	86	77.19	0	0	-0.9	0	0	0	0	13	13	0	0.10499999999999776	0	0	0	0.035	0	74.1	0	1	0	0	0	0.21000000000000085
5.761	5.760646258503402	5.895646258503399	97	109	98	100	79.75	98	98	98	98	79.53	0	0	2.41	0	0	0	0	28	28	0	0.13499999999999712	0	0	0	0.105	0	76.2	0	1	0	0	0	0.1899999999999995
5.951	5.950646258503402	6.070646258503399	144	189	185	177	89.7	144	183	144	185	90.43	1	4.28	6.78	4.28	0	4.28	0	73	100	29	0.11999999999999744	0	0	0	0.055	0	79.3	0	1	1	0	0.61	0.11999999999999744
6.681	6.680646258503402	6.7856462585034	117	124	122	122	83.18	122	122	122	122	83.26	0	0	-6.92	0	0	0	0	54	54	0	0.10499999999999776	0	0	0	0.61	0	79.9	0	1	0	1	0	0.29499999999999993
6.976	6.975646258503402	7.0656462585034	101	111	103	103	80.33	103	103	103	103	80.26	0	0	-2.91	0	0	0	0	34	34	0	0.08999999999999808	0	0	0	0.19	0	78.1	0	1	0	0	0	0.20999999999999996
7.186	7.185646258503402	7.225646258503401	114	133	123	124	83.47	123	123	123	123	83.38	0	0	3.14	0	0	0	0	55	55	0	0.03999999999999915	0	0	0	0.12	0	78.9	0	1	1	0	0.73	0.03999999999999915
7.956	7.955646258503402	8.000646258503401	113	117	115	115	82.28	115	115	115	115	82.29	0	0	-1.02	0	0	0	0	47	47	0	0.04499999999999993	0	0	0	0.73	0	79.5	0	1	0	1	0	0.08000000000000007
8.036	8.035646258503402	8.15564625850342	142	150	148	148	86.53	148	148	148	148	86.57	0	0	4.42	0	0	0	0	76	76	0	0.12000000000001876	0	0	0	0.035	0	81	0	1	0	0	0	0.17999999999999972
8.216	8.215646258503401	8.255646258503408	145	161	151	151	86.9	151	151	151	151	86.87	0	0	0.36	0	0	0	0	79	79	0	0.04000000000000625	0	0	0	0.06	0	81.8	0	1	0	0	0	0.06500000000000128
8.281	8.280646258503403	8.365646258503416	120	143	132	133	84.76	132	132	132	132	84.58	0	0	-2.28	0	0	0	0	63	63	0	0.08500000000001329	0	0	0	0.025	0	81.1	0	1	0	0	0	0.16499999999999915
8.446	8.445646258503402	8.490646258503409	94	104	99	100	79.78	99	99	99	99	79.63	0	0	-4.9	0	0	0	0	29	29	0	0.045000000000007034	0	0	0	0.08	0	78.9	0	1	0	0	0	0.08000000000000007
8.526	8.525646258503402	8.560646258503407	91	104	94	96	79.12	94	94	94	94	78.79	0	0	-0.76	0	0	0	0	23	23	0	0.03500000000000547	0	0	0	0.035	0	77.1	0	1	0	0	0	0.08500000000000085
8.611	8.610646258503403	8.640646258503407	100	106	105	104	80.54	105	105	105	105	80.58	0	0	1.93	0	0	0	0	36	36	0	0.03000000000000469	0	0	0	0.05	0	76	0	1	0	0	0	0.10999999999999943
8.721	8.720646258503402	8.77064625850341	97	107	101	102	80.1	101	101	101	101	80.01	0	0	-0.56	0	0	0	0	31	31	0	0.050000000000007816	0	0	0	0.08	0	78.6	0	1	0	0	0	0.1349999999999998
8.856	8.855646258503402	8.915646258503411	87	96	91	91	78.27	91	91	91	91	78.18	0	0	-1.72	0	0	0	0	19	19	0	0.06000000000000938	0	0	0	0.085	0	75.7	0	1	0	0	0	0.09999999999999964
8.956	8.955646258503402	9.100646258503424	98	122	107	109	81.3	99	121	99	121	83.12	1	3.53	1.49	3.53	0	3.53	0	29	53	23	0.14500000000002267	0	0	0	0.04	0	75.2	0	1	1	0	0.38	0.14500000000002267
9.481	9.480646258503402	9.625646258503425	78	101	88	88	77.69	101	82	81	101	80.04	-1	-3.93	-2.98	0	-3.93	3.93	0	31	7	-26	0.14500000000002267	0	0	0	0.38	0	79.4	0	1	0	1	0	0.21499999999999986
9.696	9.695646258503402	9.720646258503406	89	90	89	90	77.9	89	89	89	89	77.9	0	0	1.61	0	0	0	0	17	17	0	0.025000000000003908	0	0	0	0.07	0	76.9	0	1	0	0	0	0.05000000000000071
9.746	9.745646258503402	9.780646258503408	86	100	92	94	78.69	92	92	92	92	78.41	0	0	0.71	0	0	0	0	20	20	0	0.03500000000000547	0	0	0	0.025	0	75	0	1	0	0	0	0.20500000000000007
9.951	9.950646258503403	9.965646258503405	81	81	81	81	76.17	81	81	81	81	76.19	0	0	-2.09	0	0	0	0	5	5	0	0.015000000000002345	0	0	0	0.17	0	73.5	0	1	1	0	1.17	0.015000000000002345
11.136	11.135646258503401	11.175646258503408	103	116	111	110	81.53	111	111	111	111	81.55	0	0	5.48	0	0	0	0	43	43	0	0.04000000000000625	0	0	0	1.17	0	80.4	0	1	0	1	0	0.120000000000001
11.256	11.255646258503402	11.290646258503408	97	106	101	101	79.97	101	101	101	101	79.93	0	0	-1.6	0	0	0	0	31	31	0	0.03500000000000547	0	0	0	0.08	0	79.5	0	1	0	0	0	0.07499999999999929
11.331	11.330646258503402	11.390646258503411	85	93	89	89	77.88	89	89	89	89	77.77	0	0	-2.13	0	0	0	0	17	17	0	0.06000000000000938	0	0	0	0.04	0	76.6	0	1	0	0	0	0.13000000000000078
11.461	11.460646258503402	11.495646258503408	102	114	113	110	81.44	113	113	113	113	81.89	0	0	4.18	0	0	0	0	45	45	0	0.03500000000000547	0	0	0	0.07	0	78.9	0	1	0	0	0	0.1999999999999993
11.661	11.660646258503402	11.700646258503408	89	95	94	93	78.57	94	94	94	94	78.82	0	0	-3.02	0	0	0	0	23	23	0	0.04000000000000625	0	0	0	0.165	0	75.7	0	1	0	0	0	0.10500000000000043
11.766	11.765646258503402	11.890646258503422	141	219	195	186	90.53	141	216	141	216	93.12	1	7.05	7.05	7.05	0	7.05	0	71	100	50	0.12500000000001954	0	0	0	0.065	0	78.3	0	1	1	0	0.685	0.12500000000001954
12.576	12.575646258503403	12.650646258503414	133	153	149	145	86.26	149	149	149	149	86.7	0	0	-6.36	0	0	0	0	77	77	0	0.07500000000001172	0	0	0	0.685	0	80.8	0	1	0	1	0	0.1349999999999998
12.711	12.710646258503402	12.745646258503408	155	171	160	161	88.06	160	160	160	160	87.88	0	0	1.25	0	0	0	0	86	86	0	0.03500000000000547	0	0	0	0.06	0	80.7	0	1	0	0	0	0.08999999999999986
12.801	12.800646258503402	12.84564625850341	117	140	133	131	84.5	133	133	133	133	84.67	0	0	-3.19	0	0	0	0	64	64	0	0.045000000000007034	0	0	0	0.055	0	80.4	0	1	0	0	0	0.27500000000000036
13.076	13.075646258503403	13.200646258503422	101	110	105	105	80.64	105	105	105	105	80.57	0	0	-4.09	0	0	0	0	36	36	0	0.12500000000001954	0	0	0	0.23	0	78.7	0	1	0	0	0	0.16000000000000014
13.236	13.235646258503403	13.395646258503428	118	149	123	127	83.89	122	149	122	149	86.67	1	2.89	2.61	2.89	0	2.89	0	54	77	23	0.160000000000025	0	0	0	0.035	0	78.2	0	1	1	0	0.565	0.160000000000025
13.961	13.960646258503402	14.030646258503413	123	132	125	125	83.62	125	125	125	125	83.63	0	0	-3	0	0	0	0	57	57	0	0.07000000000001094	0	0	0	0.565	0	77.7	0	1	0	1	0	0.16499999999999915
14.126	14.125646258503401	14.190646258503412	144	147	146	146	86.31	146	146	146	146	86.33	0	0	2.74	0	0	0	0	75	75	0	0.06500000000001016	0	0	0	0.095	0	80.7	0	1	0	0	0	0.120000000000001
14.246	14.245646258503402	14.270646258503406	136	157	145	147	86.49	145	145	145	145	86.25	0	0	-0.03	0	0	0	0	74	74	0	0.025000000000003908	0	0	0	0.055	0	80	0	1	0	0	0	0.08499999999999908
14.331	14.330646258503402	14.38064625850341	101	139	110	110	81.39	110	110	110	110	81.39	0	0	-4.77	0	0	0	0	42	42	0	0.050000000000007816	0	0	0	0.06	0	79.2	0	1	0	0	0	0.07500000000000107
14.406	14.405646258503403	14.475646258503414	95	102	100	100	79.82	100	100	100	100	79.9	0	0	-1.48	0	0	0	0	30	30	0	0.07000000000001094	0	0	0	0.025	0	79	0	1	0	0	0	0.11499999999999844
14.521	14.520646258503401	14.585646258503411	79	97	93	92	78.3	97	79	79	97	79.24	-1	-3.42	-0.49	0	-3.42	3.42	0	27	3	-25	0.06500000000001016	0	0	0	0.045	0	77.6	0	1	1	0	0.425	0.06500000000001016
15.011	15.010646258503401	15.075646258503411	117	125	119	120	82.94	119	119	119	119	82.88	0	0	7.23	0	0	0	0	51	51	0	0.06500000000001016	0	0	0	0.425	0	80.9	0	1	0	1	0	0.11000000000000121
15.121	15.120646258503402	15.16564625850341	140	144	144	143	85.98	144	144	144	144	86.05	0	0	3.31	0	0	0	0	73	73	0	0.045000000000007034	0	0	0	0.045	0	80.9	0	1	0	0	0	0.21499999999999986
15.336	15.335646258503402	15.425646258503416	91	134	97	104	80.48	134	91	91	134	84.84	-1	-5.79	-1.2	0	-5.79	5.79	0	65	19	-46	0.09000000000001407	0	0	0	0.17	0	81.4	0	1	1	0	0.595	0.09000000000001407
16.021	16.0206462585034	16.145646258503376	121	134	127	127	83.98	127	127	127	127	83.9	0	0	5.81	0	0	0	0	58	58	0	0.12499999999997513	0	0	0	0.595	0	81.4	0	1	0	1	0	0.23499999999999943
16.256	16.2556462585034	16.31064625850339	128	157	136	138	85.35	136	136	136	136	85.14	0	0	1.27	0	0	0	0	67	67	0	0.05499999999998906	0	0	0	0.11	0	81.2	0	1	0	0	0	0.08000000000000185
16.336	16.335646258503402	16.415646258503386	89	129	110	111	81.6	128	89	89	128	84.07	-1	-6.18	-0.98	0	-6.18	6.18	0	59	17	-43	0.07999999999998408	0	0	0	0.025	0	79.5	0	1	0	0	0	0.14000000000000057
16.476	16.475646258503403	16.58564625850338	97	99	98	98	79.46	98	98	98	98	79.46	0	0	1.75	0	0	0	0	28	28	0	0.10999999999997812	0	0	0	0.06	0	77.2	0	1	0	0	0	0.16999999999999815
16.646	16.6456462585034	16.920646258503346	92	109	102	101	79.98	103	92	92	103	80.26	-1	-1.88	0.88	0	-1.88	1.88	0	34	20	-14	0.2749999999999453	0	0	0	0.06	0	76.8	0	1	0	0	0	0.38000000000000256
17.026	17.025646258503404	17.15064625850338	111	152	122	129	84.22	111	150	111	150	86.81	1	5.2	3.33	5.2	0	5.2	0	43	78	35	0.12499999999997513	0	0	0	0.105	0	75.1	0	1	1	0	0.57	0.12499999999997513
17.721	17.7206462585034	17.78064625850339	95	126	124	121	83.04	124	124	124	124	83.47	0	0	-3.27	0	0	0	0	56	56	0	0.05999999999998806	0	0	0	0.57	0	78.6	0	1	0	1	0	0.13000000000000256
17.851	17.850646258503403	17.955646258503382	143	163	150	152	86.99	150	150	150	150	86.83	0	0	3.38	0	0	0	0	78	78	0	0.10499999999997911	0	0	0	0.07	0	80.1	0	1	0	0	0	0.16499999999999915
18.016	18.015646258503402	18.08064625850339	107	155	133	130	84.32	155	107	107	155	87.34	-1	-6.33	0.6	0	-6.33	6.33	0	82	38	-44	0.06499999999998707	0	0	0	0.06	0	79.8	0	1	0	0	0	0.10999999999999943
18.126	18.1256462585034	18.215646258503384	97	102	99	99	79.61	99	99	99	99	79.62	0	0	-1.28	0	0	0	0	29	29	0	0.0899999999999821	0	0	0	0.045	0	76.5	0	1	0	0	0	0.10999999999999943
18.236	18.2356462585034	18.270646258503394	106	114	113	112	81.72	113	113	113	113	81.97	0	0	2.41	0	0	0	0	45	45	0	0.03499999999999304	0	0	0	0.02	0	77.6	0	1	0	0	0	0.125
18.361	18.3606462585034	18.400646258503393	99	127	125	121	83.03	125	125	125	125	83.6	0	0	1.76	0	0	0	0	57	57	0	0.03999999999999204	0	0	0	0.09	0	79.4	0	1	0	0	0	0.14000000000000057
18.501	18.5006462585034	18.55064625850339	90	109	105	104	80.44	105	105	105	105	80.7	0	0	-2.89	0	0	0	0	36	36	0	0.04999999999999005	0	0	0	0.1	0	78.8	0	1	0	0	0	0.14499999999999957
18.646	18.6456462585034	18.70064625850339	87	101	96	95	78.93	96	96	96	96	79.02	0	0	-1.55	0	0	0	0	25	25	0	0.05499999999998906	0	0	0	0.095	0	77.6	0	1	0	0	0	0.125
18.771	18.7706462585034	18.82064625850339	92	102	94	95	78.86	94	94	94	94	78.78	0	0	-0.24	0	0	0	0	23	23	0	0.04999999999999005	0	0	0	0.07	0	76.8	0	1	0	0	0	0.16000000000000014
18.931	18.9306462585034	19.03064625850338	87	110	91	92	78.31	91	91	91	91	78.23	0	0	-0.42	0	0	0	0	19	19	0	0.0999999999999801	0	0	0	0.11	0	75.9	0	1	0	0	0	0.15500000000000114
19.086	19.085646258503402	19.15064625850339	98	106	102	102	80.2	102	102	102	102	80.13	0	0	2.03	0	0	0	0	33	33	0	0.06499999999998707	0	0	0	0.055	0	77	0	1	0	0	0	0.18499999999999872
19.271	19.2706462585034	19.315646258503392	77	98	82	86	77.15	82	82	82	82	76.46	0	0	-3.61	0	0	0	0	7	7	0	0.04499999999999105	0	0	0	0.12	0	75.2	0	1	0	0	0	0.08500000000000085
19.356	19.355646258503402	19.390646258503395	71	84	83	79	75.79	83	83	83	83	76.61	0	0	0.32	0	0	0	0	8	8	0	0.03499999999999304	0	0	0	0.04	0	70.4	0	1	0	0	0	0.14000000000000057
19.496	19.495646258503402	19.55064625850339	82	95	88	88	77.55	88	88	88	88	77.55	0	0	1.05	0	0	0	0	15	15	0	0.05499999999998906	0	0	0	0.105	0	72.1	0	1	0	0	0	0.129999999999999
19.626	19.6256462585034	19.68064625850339	85	88	86	86	77.21	86	86	86	86	77.15	0	0	-0.36	0	0	0	0	13	13	0	0.05499999999998906	0	0	0	0.075	0	72.7	0	1	0	0	0	0.10999999999999943
19.736	19.7356462585034	19.765646258503395	93	102	97	97	79.2	97	97	97	97	79.3	0	0	2.19	0	0	0	0	27	27	0	0.02999999999999403	0	0	0	0.055	0	71.5	0	1	1	0	1.06	0.02999999999999403
20.826	20.8256462585034	20.93564625850338	89	99	91	93	78.52	91	91	91	91	78.27	0	0	-0.93	0	0	0	0	19	19	0	0.10999999999997812	0	0	0	1.06	0	78.6	0	1	0	1	0	0.25500000000000256
21.081	21.080646258503403	21.110646258503397	97	129	126	124	83.46	126	126	126	126	83.84	0	0	5.75	0	0	0	0	58	58	0	0.02999999999999403	0	0	0	0.145	0	81.2	0	1	0	0	0	0.0849999999999973
21.166	21.1656462585034	21.195646258503395	112	123	120	119	82.75	120	120	120	120	82.91	0	0	-0.82	0	0	0	0	52	52	0	0.02999999999999403	0	0	0	0.055	0	80.3	0	1	0	0	0	0.09500000000000242
21.261	21.260646258503403	21.335646258503388	95	111	103	102	80.12	103	103	103	103	80.24	0	0	-2.64	0	0	0	0	34	34	0	0.07499999999998508	0	0	0	0.065	0	79.2	0	1	0	0	0	0.10500000000000043
21.366	21.365646258503403	21.43064625850339	76	96	90	89	77.73	90	90	90	90	78.04	0	0	-2.2	0	0	0	0	18	18	0	0.06499999999998707	0	0	0	0.03	0	75.5	0	1	0	0	0	0.11499999999999844
21.481	21.480646258503402	21.54564625850339	83	90	89	88	77.65	89	89	89	89	77.86	0	0	-0.04	0	0	0	0	17	17	0	0.06499999999998707	0	0	0	0.05	0	73.2	0	1	0	0	0	0.17999999999999972
21.661	21.6606462585034	21.750646258503384	101	107	106	105	80.67	106	106	106	106	80.77	0	0	3.06	0	0	0	0	37	37	0	0.0899999999999821	0	0	0	0.115	0	78	0	1	0	0	0	0.14000000000000057
21.801	21.800646258503402	21.850646258503392	93	104	102	100	79.79	102	102	102	102	80.1	0	0	-0.64	0	0	0	0	33	33	0	0.04999999999999005	0	0	0	0.05	0	74.4	0	1	0	0	0	0.13500000000000156
21.936	21.935646258503404	22.040646258503383	182	220	201	201	91.85	182	220	182	220	93.41	1	3.31	10.03	3.31	0	3.31	0	100	100	22	0.10499999999997911	0	0	0	0.085	0	77.8	0	1	1	0	0.695	0.10499999999997911
22.736	22.7356462585034	22.79064625850339	92	103	99	98	79.53	99	99	99	99	79.71	0	0	-13.67	0	0	0	0	29	29	0	0.05499999999998906	0	0	0	0.695	0	73	0	1	0	1	0	0.14499999999999957
22.881	22.8806462585034	22.93564625850339	143	153	151	150	86.78	151	151	151	151	86.96	0	0	7.41	0	0	0	0	79	79	0	0.05499999999998906	0	0	0	0.09	0	81.6	0	1	0	0	0	0.13500000000000156
23.016	23.015646258503402	23.055646258503394	141	181	170	168	88.77	170	170	170	170	89.01	0	0	2.15	0	0	0	0	93	93	0	0.03999999999999204	0	0	0	0.08	0	81.8	0	1	0	0	0	0.14499999999999957
23.161	23.1606462585034	23.22064625850339	108	120	120	118	82.6	120	120	120	120	82.9	0	0	-6.01	0	0	0	0	52	52	0	0.05999999999998806	0	0	0	0.105	0	79.4	0	1	0	0	0	0.15000000000000213
23.311	23.310646258503404	23.470646258503372	92	102	95	96	79.05	95	95	95	95	78.97	0	0	-3.91	0	0	0	0	24	24	0	0.15999999999996817	0	0	0	0.09	0	76.7	0	1	0	0	0	0.19499999999999673
23.506	23.5056462585034	23.55064625850339	93	99	95	95	78.9	95	95	95	95	78.92	0	0	0.08	0	0	0	0	24	24	0	0.04499999999999105	0	0	0	0.035	0	76.7	0	1	0	0	0	0.14000000000000057
23.646	23.6456462585034	23.770646258503376	68	98	82	83	76.53	98	79	79	98	79.47	-1	-3.82	0.63	0	-3.82	3.82	0	28	3	-26	0.12499999999997513	0	0	0	0.095	0	76.6	0	1	1	0	0.41	0.12499999999997513
24.181	24.1806462585034	24.270646258503383	91	105	104	102	80.08	104	104	104	104	80.5	0	0	4.86	0	0	0	0	35	35	0	0.0899999999999821	0	0	0	0.41	0	80	0	1	0	1	0	0.13500000000000156
24.316	24.315646258503403	24.43064625850338	71	88	82	82	76.35	82	82	82	82	76.32	0	0	-4.09	0	0	0	0	7	7	0	0.11499999999997712	0	0	0	0.045	0	75	0	1	0	0	0	0.2699999999999996
24.586	24.585646258503402	24.675646258503384	87	109	94	95	78.99	109	87	87	109	81.3	-1	-3.94	5	0	-3.94	3.94	0	40	14	-27	0.0899999999999821	0	0	0	0.155	0	77.9	0	1	0	0	0	0.129999999999999
24.716	24.7156462585034	24.745646258503395	87	91	90	89	77.82	90	90	90	90	78.05	0	0	0.73	0	0	0	0	18	18	0	0.02999999999999403	0	0	0	0.04	0	75.2	0	1	0	0	0	0.3150000000000013
25.031	25.030646258503403	25.09064625850339	80	92	85	85	76.98	85	85	85	85	76.97	0	0	-0.93	0	0	0	0	11	11	0	0.05999999999998806	0	0	0	0.285	0	72.7	0	1	1	0	0.965	0.05999999999998806
26.056	26.0556462585034	26.080646258503396	102	103	103	102	80.24	103	103	103	103	80.25	0	0	3.33	0	0	0	0	34	34	0	0.024999999999995026	0	0	0	0.965	0	78.3	0	1	0	1	0	0.14000000000000057
26.196	26.195646258503402	26.225646258503396	130	136	134	134	84.87	134	134	134	134	84.84	0	0	4.61	0	0	0	0	65	65	0	0.02999999999999403	0	0	0	0.115	0	82.1	0	1	0	0	0	0.129999999999999
26.326	26.3256462585034	26.37564625850339	148	157	155	154	87.23	155	155	155	155	87.35	0	0	2.56	0	0	0	0	82	82	0	0.04999999999999005	0	0	0	0.1	0	81.6	0	1	0	0	0	0.08500000000000085
26.411	26.4106462585034	26.46564625850339	113	138	125	124	83.58	125	125	125	125	83.62	0	0	-3.69	0	0	0	0	57	57	0	0.05499999999998906	0	0	0	0.035	0	79.6	0	1	0	0	0	0.125
26.536	26.5356462585034	26.59564625850339	92	111	100	100	79.87	100	100	100	100	79.76	0	0	-3.82	0	0	0	0	30	30	0	0.05999999999998806	0	0	0	0.07	0	77.9	0	1	0	0	0	0.1999999999999993
26.736	26.7356462585034	26.79564625850339	113	125	122	121	83.11	122	122	122	122	83.3	0	0	3.58	0	0	0	0	54	54	0	0.05999999999998806	0	0	0	0.14	0	79	0	1	0	0	0	0.08999999999999986
26.826	26.8256462585034	26.865646258503393	110	118	116	115	82.23	116	116	116	116	82.31	0	0	-0.86	0	0	0	0	48	48	0	0.03999999999999204	0	0	0	0.03	0	79	0	1	0	0	0	0.07000000000000028
26.896	26.8956462585034	26.960646258503388	97	113	107	107	80.98	107	107	107	107	81.05	0	0	-1.25	0	0	0	0	38	38	0	0.06499999999998707	0	0	0	0.03	0	78.2	0	1	0	0	0	0.18500000000000227
27.081	27.080646258503403	27.225646258503374	126	143	134	133	84.76	134	134	134	134	84.87	0	0	3.97	0	0	0	0	65	65	0	0.14499999999997115	0	0	0	0.12	0	80.3	0	1	0	0	0	0.2099999999999973
27.291	27.2906462585034	27.320646258503395	144	157	153	152	87.06	153	153	153	153	87.19	0	0	2.4	0	0	0	0	80	80	0	0.02999999999999403	0	0	0	0.065	0	81.1	0	1	0	0	0	0.07500000000000284
