rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
2.296	2.2955272108843534	2.3255272108843528	84	98	97	96	79.1	97	97	97	97	79.31	0	0	1.22	0	0	0	0	27	27	0	0.02999999999999936	0	0	0	0.055	0	76.2	0	1	0	0	0	0.10499999999999998
2.401	2.4005272108843534	2.465527210884352	89	107	97	97	79.25	97	97	97	97	79.28	0	0	0.08	0	0	0	0	27	27	0	0.06499999999999861	0	0	0	0.075	0	77	0	1	0	0	0	0.11499999999999977
2.516	2.515527210884353	2.575527210884352	86	94	88	89	77.75	88	88	88	88	77.56	0	0	-1.64	0	0	0	0	15	15	0	0.05999999999999872	0	0	0	0.05	0	75.5	0	1	0	0	0	0.15500000000000025
2.671	2.6705272108843534	2.7055272108843527	85	101	96	95	78.98	96	96	96	96	79.17	0	0	1.66	0	0	0	0	26	26	0	0.034999999999999254	0	0	0	0.095	0	77.5	0	1	0	0	0	0.1549999999999998
2.826	2.825527210884353	2.8555272108843526	90	111	104	103	80.34	104	104	104	104	80.49	0	0	1.47	0	0	0	0	35	35	0	0.02999999999999936	0	0	0	0.12	0	77.8	0	1	0	0	0	0.07500000000000018
2.901	2.9005272108843534	2.970527210884352	72	94	84	83	76.64	94	72	72	94	78.68	-1	-4.42	-1.72	0	-4.42	4.42	0	23	0	-32	0.06999999999999851	0	0	0	0.045	0	76.2	0	1	1	0	0.45	0.06999999999999851
3.421	3.4205272108843534	3.495527210884352	106	126	118	117	82.58	118	118	118	118	82.6	0	0	8.56	0	0	0	0	50	50	0	0.0749999999999984	0	0	0	0.45	0	77.3	0	1	0	1	0	0.17999999999999972
3.601	3.600527210884353	3.6805272108843514	123	134	134	133	84.7	134	134	134	134	84.81	0	0	2.22	0	0	0	0	65	65	0	0.0799999999999983	0	0	0	0.105	0	81.2	0	1	0	0	0	0.13500000000000023
3.736	3.7355272108843534	3.7705272108843526	115	133	128	126	83.8	128	128	128	128	84.05	0	0	-0.74	0	0	0	0	60	60	0	0.034999999999999254	0	0	0	0.055	0	80.4	0	1	0	0	0	0.08999999999999986
3.826	3.825527210884353	3.8705272108843523	92	107	99	99	79.56	99	99	99	99	79.58	0	0	-4.42	0	0	0	0	29	29	0	0.04499999999999904	0	0	0	0.055	0	79.4	0	1	0	0	0	0.06999999999999984
3.896	3.895527210884353	3.985527210884351	84	92	88	88	77.57	88	88	88	88	77.56	0	0	-1.99	0	0	0	0	15	15	0	0.08999999999999808	0	0	0	0.025	0	76.4	0	1	0	0	0	0.11500000000000021
4.011	4.010527210884353	4.105527210884351	79	89	86	85	77.03	86	86	86	86	77.23	0	0	-0.28	0	0	0	0	13	13	0	0.09499999999999797	0	0	0	0.025	0	73.5	0	1	1	0	0.5	0.09499999999999797
4.606	4.605527210884354	4.710527210884352	110	124	116	117	82.55	116	116	116	116	82.43	0	0	5.31	0	0	0	0	48	48	0	0.10499999999999776	0	0	0	0.5	0	81.5	0	1	0	1	0	0.21999999999999975
4.826	4.825527210884354	4.98052721088435	83	136	100	105	80.63	136	83	83	136	85.12	-1	-8.45	2.83	0	-8.45	8.45	0	67	8	-59	0.1549999999999967	0	0	0	0.115	0	79.2	0	1	0	0	0	0.21499999999999986
5.041	5.0405272108843535	5.140527210884351	84	93	87	87	77.45	87	87	87	87	77.35	0	0	0.85	0	0	0	0	14	14	0	0.09999999999999787	0	0	0	0.06	0	75.6	0	1	0	0	0	0.14500000000000046
5.186	5.185527210884354	5.290527210884352	83	92	90	89	77.83	90	90	90	90	78.05	0	0	0.73	0	0	0	0	18	18	0	0.10499999999999776	0	0	0	0.045	0	75	0	1	0	0	0	0.1849999999999996
5.371	5.370527210884354	5.510527210884351	86	113	88	92	78.32	86	113	86	113	81.99	1	4.73	-0.64	4.73	0	4.73	0	13	45	32	0.13999999999999702	0	0	0	0.08	0	74.4	0	1	0	0	0	0.15000000000000036
5.521	5.520527210884354	5.645527210884351	143	227	210	198	91.56	143	211	143	224	93.74	1	7.76	4.13	7.76	0	7.76	0	73	100	53	0.12499999999999734	0	0	0	0.01	0	76.1	0	1	1	0	0.645	0.12499999999999734
6.291	6.2905272108843535	6.360527210884352	113	124	122	121	83.07	122	122	122	122	83.18	0	0	-9.48	0	0	0	0	54	54	0	0.06999999999999851	0	0	0	0.645	0	79.2	0	1	0	1	0	0.11000000000000032
6.401	6.400527210884354	6.440527210884353	139	146	145	143	86.04	145	145	145	145	86.2	0	0	3.03	0	0	0	0	75	75	0	0.03999999999999915	0	0	0	0.04	0	81.1	0	1	0	0	0	0.09999999999999964
6.501	6.5005272108843535	6.550527210884352	143	156	155	154	87.27	155	155	155	155	87.39	0	0	1.23	0	0	0	0	82	82	0	0.049999999999998934	0	0	0	0.06	0	82.3	0	1	0	0	0	0.08000000000000007
6.581	6.5805272108843536	6.665527210884352	119	150	143	141	85.72	143	143	143	143	85.95	0	0	-1.36	0	0	0	0	73	73	0	0.08499999999999819	0	0	0	0.03	0	81.9	0	1	0	0	0	0.28000000000000025
6.861	6.860527210884354	6.930527210884352	89	113	105	104	80.54	105	105	105	105	80.68	0	0	-5.24	0	0	0	0	36	36	0	0.06999999999999851	0	0	0	0.195	0	78.2	0	1	0	0	0	0.17999999999999972
7.041	7.0405272108843535	7.100527210884352	93	100	98	98	79.51	98	98	98	98	79.53	0	0	-1.04	0	0	0	0	28	28	0	0.05999999999999872	0	0	0	0.11	0	77.8	0	1	0	0	0	0.08499999999999996
7.126	7.1255272108843535	7.180527210884352	87	98	94	94	78.73	94	94	94	94	78.81	0	0	-0.57	0	0	0	0	23	23	0	0.05499999999999883	0	0	0	0.025	0	76.1	0	1	0	0	0	0.07000000000000028
7.196	7.195527210884354	7.230527210884353	85	93	90	90	77.95	90	90	90	90	77.99	0	0	-0.67	0	0	0	0	18	18	0	0.034999999999999254	0	0	0	0.015	0	62.8	0	1	0	0	0	0.11000000000000032
7.306	7.305527210884354	7.3805272108843525	88	113	94	95	78.88	94	94	94	94	78.78	0	0	0.88	0	0	0	0	23	23	0	0.0749999999999984	0	0	0	0.075	0	76.9	0	1	0	0	0	0.1299999999999999
7.436	7.435527210884354	7.465527210884353	89	100	94	94	78.78	94	94	94	94	78.81	0	0	0.15	0	0	0	0	23	23	0	0.02999999999999936	0	0	0	0.055	0	76.2	0	1	0	0	0	0.0699999999999994
7.506	7.505527210884353	7.590527210884352	74	93	84	84	76.74	92	74	74	92	78.36	-1	-3.66	-0.29	0	-3.66	3.66	0	21	0	-26	0.08499999999999819	0	0	0	0.04	0	74.6	0	1	1	0	0.44	0.08499999999999819
8.031	8.030527210884355	8.165527210884376	106	117	111	111	81.68	111	111	111	111	81.62	0	0	7.11	0	0	0	0	43	43	0	0.1350000000000211	0	0	0	0.44	0	78.3	0	1	0	1	0	0.22999999999999865
8.261	8.260527210884353	8.30052721088436	149	162	156	156	87.48	156	156	156	156	87.44	0	0	5.91	0	0	0	0	83	83	0	0.04000000000000625	0	0	0	0.095	0	83	0	1	0	0	0	0.10500000000000043
8.366	8.365527210884354	8.390527210884358	150	162	154	155	87.32	154	154	154	154	87.22	0	0	-0.2	0	0	0	0	82	82	0	0.025000000000003908	0	0	0	0.065	0	81.9	0	1	0	0	0	0.08999999999999986
8.456	8.455527210884354	8.525527210884364	114	137	129	128	84.04	129	129	129	129	84.18	0	0	-3.02	0	0	0	0	61	61	0	0.07000000000001094	0	0	0	0.065	0	79.9	0	1	0	0	0	0.10500000000000043
8.561	8.560527210884354	8.615527210884363	93	113	104	104	80.56	104	104	104	104	80.54	0	0	-3.6	0	0	0	0	35	35	0	0.0550000000000086	0	0	0	0.035	0	79.3	0	1	0	0	0	0.129999999999999
8.691	8.690527210884353	8.760527210884364	92	101	96	97	79.26	96	96	96	96	79.14	0	0	-1.26	0	0	0	0	26	26	0	0.07000000000001094	0	0	0	0.075	0	76.8	0	1	0	0	0	0.20000000000000107
8.891	8.890527210884354	8.915527210884358	115	123	119	120	82.89	119	119	119	119	82.84	0	0	3.82	0	0	0	0	51	51	0	0.025000000000003908	0	0	0	0.13	0	78.3	0	1	0	0	0	0.15499999999999936
9.046	9.045527210884353	9.100527210884362	92	102	97	97	79.32	97	97	97	97	79.3	0	0	-3.44	0	0	0	0	27	27	0	0.0550000000000086	0	0	0	0.13	0	76.6	0	1	0	0	0	0.14499999999999957
9.191	9.190527210884353	9.24052721088436	95	105	97	98	79.44	97	97	97	97	79.28	0	0	0.08	0	0	0	0	27	27	0	0.050000000000007816	0	0	0	0.09	0	76.5	0	1	0	0	0	0.09000000000000163
9.281	9.280527210884355	9.325527210884362	90	97	96	96	79.02	96	96	96	96	79.17	0	0	-0.02	0	0	0	0	26	26	0	0.045000000000007034	0	0	0	0.04	0	74.7	0	1	0	0	0	0.10999999999999943
9.391	9.390527210884354	9.420527210884359	85	94	92	91	78.23	92	92	92	92	78.32	0	0	-0.7	0	0	0	0	21	21	0	0.03000000000000469	0	0	0	0.065	0	75.2	0	1	0	0	0	0.15000000000000036
9.541	9.540527210884354	9.565527210884358	90	97	90	93	78.51	90	90	90	90	78.07	0	0	-0.21	0	0	0	0	18	18	0	0.025000000000003908	0	0	0	0.12	0	73.7	0	1	0	0	0	0.14999999999999858
9.691	9.690527210884353	9.73052721088436	83	109	88	93	78.62	88	88	88	88	77.7	0	0	-0.2	0	0	0	0	15	15	0	0.04000000000000625	0	0	0	0.125	0	73.4	0	1	0	0	0	0.15000000000000036
9.841	9.840527210884353	9.870527210884358	92	107	99	100	79.8	99	99	99	99	79.72	0	0	2.21	0	0	0	0	29	29	0	0.03000000000000469	0	0	0	0.11	0	75.3	0	1	0	0	0	0.12500000000000178
9.966	9.965527210884355	9.99552721088436	82	88	86	85	77.11	86	86	86	86	77.13	0	0	-2.42	0	0	0	0	13	13	0	0.03000000000000469	0	0	0	0.095	0	74.7	0	1	0	0	0	0.06999999999999851
10.036	10.035527210884354	10.065527210884358	84	88	86	86	77.29	86	86	86	86	77.29	0	0	0.18	0	0	0	0	13	13	0	0.03000000000000469	0	0	0	0.04	0	72.1	0	1	0	0	0	0.07500000000000107
10.111	10.110527210884355	10.185527210884366	77	85	82	82	76.45	82	82	82	82	76.47	0	0	-0.65	0	0	0	0	7	7	0	0.07500000000001172	0	0	0	0.045	0	73.4	0	1	1	0	0.84	0.07500000000001172
11.026	11.025527210884354	11.140527210884372	90	114	110	108	81.07	114	90	90	114	82.05	-1	-4.04	5.76	0	-4.04	4.04	0	46	18	-29	0.11500000000001798	0	0	0	0.84	0	79.4	0	1	0	1	0	0.21000000000000085
11.236	11.235527210884355	11.340527210884371	96	99	97	97	79.33	97	97	97	97	79.32	0	0	1.42	0	0	0	0	27	27	0	0.10500000000001641	0	0	0	0.095	0	79.4	0	1	0	0	0	0.1349999999999998
11.371	11.370527210884354	11.47052721088437	92	105	101	101	79.94	101	101	101	101	80.05	0	0	0.85	0	0	0	0	32	32	0	0.10000000000001563	0	0	0	0.03	0	79.2	0	1	0	0	0	0.22499999999999964
11.596	11.595527210884354	11.705527210884371	86	95	89	89	77.9	89	89	89	89	77.86	0	0	-2.04	0	0	0	0	17	17	0	0.1100000000000172	0	0	0	0.125	0	75.3	0	1	0	0	0	0.14000000000000057
11.736	11.735527210884355	11.83052721088437	128	221	189	180	89.94	128	220	128	220	93.42	1	9.36	6.36	9.36	0	9.36	0	60	100	64	0.09500000000001485	0	0	0	0.03	0	76.1	0	1	1	0	0.565	0.09500000000001485
12.396	12.395527210884353	12.43552721088436	118	123	122	121	83.14	122	122	122	122	83.29	0	0	-10.09	0	0	0	0	54	54	0	0.04000000000000625	0	0	0	0.565	0	80.4	0	1	0	1	0	0.10500000000000043
12.501	12.500527210884353	12.550527210884361	146	171	168	165	88.42	168	168	168	168	88.78	0	0	5.61	0	0	0	0	92	92	0	0.050000000000007816	0	0	0	0.065	0	81.7	0	1	0	0	0	0.19000000000000128
12.691	12.690527210884355	12.755527210884365	125	164	143	144	86.11	143	143	143	143	86.01	0	0	-2.7	0	0	0	0	73	73	0	0.06500000000001016	0	0	0	0.14	0	81.2	0	1	0	0	0	0.09999999999999964
12.791	12.790527210884354	12.880527210884368	103	119	109	110	81.45	109	109	109	109	81.35	0	0	-4.57	0	0	0	0	41	41	0	0.09000000000001407	0	0	0	0.035	0	80.1	0	1	0	0	0	0.125
12.916	12.915527210884354	12.95052721088436	92	101	97	97	79.31	97	97	97	97	79.32	0	0	-1.9	0	0	0	0	27	27	0	0.03500000000000547	0	0	0	0.035	0	80.3	0	1	0	0	0	0.1349999999999998
13.051	13.050527210884354	13.09052721088436	83	95	93	92	78.41	93	93	93	93	78.49	0	0	-0.71	0	0	0	0	22	22	0	0.04000000000000625	0	0	0	0.1	0	79.4	0	1	0	0	0	0.16000000000000014
13.211	13.210527210884354	13.275527210884364	109	124	114	116	82.37	114	114	114	114	82.02	0	0	3.55	0	0	0	0	46	46	0	0.06500000000001016	0	0	0	0.12	0	81	0	1	0	0	0	0.125
13.336	13.335527210884354	13.37052721088436	97	111	101	102	80.22	101	101	101	101	80	0	0	-2	0	0	0	0	32	32	0	0.03500000000000547	0	0	0	0.06	0	75	0	1	0	0	0	0.16999999999999993
13.506	13.505527210884354	13.535527210884359	97	101	100	100	79.81	100	100	100	100	79.88	0	0	-0.02	0	0	0	0	31	31	0	0.03000000000000469	0	0	0	0.135	0	74.9	0	1	0	0	0	0.07000000000000028
13.576	13.575527210884355	13.60552721088436	110	111	111	111	81.64	111	111	111	111	81.65	0	0	1.92	0	0	0	0	43	43	0	0.03000000000000469	0	0	0	0.04	0	74.9	0	1	0	0	0	0.09999999999999964
13.676	13.675527210884354	13.795527210884373	148	209	170	173	89.24	150	209	150	209	92.52	1	4.82	5.23	4.82	0	4.82	0	79	100	39	0.12000000000001876	0	0	0	0.07	0	76.3	0	1	1	0	0.58	0.12000000000001876
14.376	14.375527210884357	14.415527210884363	98	107	100	101	80.02	100	100	100	100	79.79	0	0	-12.7	0	0	0	0	31	31	0	0.04000000000000625	0	0	0	0.58	0	71.3	0	1	0	1	0	0.13999999999999702
14.516	14.515527210884354	14.610527210884369	136	159	142	145	86.21	142	142	142	142	85.88	0	0	6.15	0	0	0	0	72	72	0	0.09500000000001485	0	0	0	0.1	0	79.3	0	1	0	0	0	0.11999999999999922
14.636	14.635527210884353	14.665527210884358	168	169	169	169	88.86	169	169	169	169	88.87	0	0	3.08	0	0	0	0	93	93	0	0.03000000000000469	0	0	0	0.025	0	80	0	1	0	0	0	0.11000000000000121
14.746	14.745527210884354	14.795527210884362	152	182	162	165	88.4	162	162	162	162	88.09	0	0	-0.72	0	0	0	0	88	88	0	0.050000000000007816	0	0	0	0.08	0	81.4	0	1	0	0	0	0.08499999999999908
14.831	14.830527210884354	15.135527210884401	101	142	111	114	82.1	142	101	101	142	85.9	-1	-5.87	-2.17	0	-5.87	5.87	0	72	32	-41	0.3050000000000477	0	0	0	0.035	0	80.4	0	1	0	0	0	0.3800000000000008
15.211	15.210527210884354	15.260527210884362	95	102	98	99	79.57	98	98	98	98	79.54	0	0	-0.36	0	0	0	0	28	28	0	0.050000000000007816	0	0	0	0.075	0	76.2	0	1	0	0	0	0.18499999999999872
15.396	15.395527210884353	15.44552721088436	97	101	100	99	79.68	100	100	100	100	79.73	0	0	0.35	0	0	0	0	31	31	0	0.050000000000007816	0	0	0	0.135	0	75.4	0	1	0	0	0	0.07500000000000107
15.471	15.470527210884354	15.500527210884359	94	99	96	95	78.97	96	96	96	96	79.04	0	0	-0.69	0	0	0	0	26	26	0	0.03000000000000469	0	0	0	0.025	0	74.5	0	1	0	0	0	0.1349999999999998
15.606	15.605527210884354	15.670527210884364	92	115	97	99	79.56	97	97	97	97	79.34	0	0	0.32	0	0	0	0	27	27	0	0.06500000000001016	0	0	0	0.105	0	74.6	0	1	0	0	0	0.15000000000000036
15.756	15.755527210884354	15.785527210884359	99	107	104	104	80.45	104	104	104	104	80.51	0	0	1.31	0	0	0	0	35	35	0	0.03000000000000469	0	0	0	0.085	0	76.7	0	1	0	0	0	0.07499999999999929
15.831	15.830527210884354	15.970527210884375	90	103	96	97	79.2	103	90	90	103	80.31	-1	-2.37	-0.09	0	-2.37	2.37	0	34	18	-16	0.14000000000002188	0	0	0	0.045	0	76.5	0	1	0	0	0	0.17499999999999893
16.006	16.005527210884352	16.06052721088434	84	88	87	87	77.4	87	87	87	87	77.44	0	0	-0.46	0	0	0	0	14	14	0	0.05499999999998906	0	0	0	0.035	0	73.1	0	1	0	0	0	0.13500000000000156
16.141	16.140527210884354	16.175527210884347	86	98	96	94	78.7	96	96	96	96	79.04	0	0	1.72	0	0	0	0	26	26	0	0.03499999999999304	0	0	0	0.08	0	74.3	0	1	0	0	0	0.14000000000000057
16.281	16.280527210884355	16.31052721088435	84	85	84	84	76.88	84	84	84	84	76.89	0	0	-2.13	0	0	0	0	10	10	0	0.02999999999999403	0	0	0	0.105	0	75.6	0	1	0	0	0	0.07000000000000028
16.351	16.350527210884355	16.450527210884335	78	90	84	84	76.84	84	84	84	84	76.88	0	0	0.17	0	0	0	0	10	10	0	0.0999999999999801	0	0	0	0.04	0	73.8	0	1	0	0	0	0.18499999999999872
16.536	16.535527210884354	16.630527210884335	83	88	85	85	76.96	85	85	85	85	76.99	0	0	0.29	0	0	0	0	11	11	0	0.0949999999999811	0	0	0	0.085	0	74	0	1	0	0	0	0.16000000000000014
16.696	16.695527210884354	16.72052721088435	77	83	80	79	75.84	80	80	80	80	76	0	0	-0.91	0	0	0	0	4	4	0	0.024999999999995026	0	0	0	0.065	0	71.1	0	1	0	0	0	0.05999999999999872
16.756	16.755527210884352	16.800527210884344	88	91	90	90	77.99	90	90	90	90	78.05	0	0	2.19	0	0	0	0	18	18	0	0.04499999999999105	0	0	0	0.035	0	70.5	0	1	1	0	1.135	0.04499999999999105
17.936	17.935527210884356	17.97052721088435	91	121	93	97	79.35	93	93	93	93	78.59	0	0	0.69	0	0	0	0	22	22	0	0.03499999999999304	0	0	0	1.135	0	69.1	0	1	0	1	0	0.11999999999999744
18.056	18.055527210884353	18.145527210884335	127	141	133	134	84.83	133	133	133	133	84.76	0	0	6.29	0	0	0	0	64	64	0	0.0899999999999821	0	0	0	0.085	0	79.4	0	1	0	0	0	0.10999999999999943
18.166	18.165527210884353	18.200527210884346	133	149	148	145	86.2	148	148	148	148	86.56	0	0	1.9	0	0	0	0	77	77	0	0.03499999999999304	0	0	0	0.02	0	79.4	0	1	0	0	0	0.1750000000000007
18.341	18.340527210884353	18.395527210884342	102	122	110	110	81.49	110	110	110	110	81.47	0	0	-5.04	0	0	0	0	42	42	0	0.05499999999998906	0	0	0	0.14	0	80.7	0	1	0	0	0	0.1700000000000017
18.511	18.510527210884355	18.560527210884345	93	116	101	102	80.15	101	101	101	101	79.95	0	0	-1.43	0	0	0	0	32	32	0	0.04999999999999005	0	0	0	0.115	0	78.8	0	1	0	0	0	0.134999999999998
18.646	18.645527210884353	18.71552721088434	87	91	91	90	78.06	91	91	91	91	78.12	0	0	-1.78	0	0	0	0	19	19	0	0.06999999999998607	0	0	0	0.085	0	75.2	0	1	0	0	0	0.125
18.771	18.770527210884353	18.88052721088433	74	96	84	84	76.79	96	74	74	96	79.02	-1	-4.3	0.93	0	-4.3	4.3	1	26	0	-31	0.10999999999997812	0	0	0	0.055	0	75.8	0	1	1	0	0.46	0.10999999999997812
19.341	19.340527210884353	19.36552721088435	125	133	133	132	84.59	133	133	133	133	84.68	0	0	10.17	0	0	0	0	64	64	0	0.024999999999995026	0	0	0	0.46	0	78.9	0	1	0	1	0	0.03999999999999915
19.381	19.380527210884352	19.420527210884345	124	128	127	127	83.88	127	127	127	127	83.94	0	0	-0.72	0	0	0	0	59	59	0	0.03999999999999204	0	0	0	0.015	0	78.3	0	1	0	0	0	0.125
19.506	19.505527210884352	19.62052721088433	144	167	155	154	87.26	155	155	155	155	87.4	0	0	3.54	0	0	0	0	82	82	0	0.11499999999997712	0	0	0	0.085	0	80.7	0	1	0	0	0	0.18000000000000327
19.686	19.685527210884356	19.745527210884344	104	155	132	130	84.4	155	104	104	155	87.4	-1	-6.94	0.08	0	-6.94	6.94	0	82	35	-48	0.05999999999998806	0	0	0	0.065	0	80.3	0	1	0	0	0	0.11499999999999844
19.801	19.800527210884354	19.895527210884335	100	106	100	102	80.1	100	100	100	100	79.86	0	0	-0.54	0	0	0	0	31	31	0	0.0949999999999811	0	0	0	0.055	0	76.8	0	1	0	0	0	0.10999999999999943
19.911	19.910527210884354	19.93552721088435	119	121	121	121	83.08	121	121	121	121	83.11	0	0	3.39	0	0	0	0	53	53	0	0.024999999999995026	0	0	0	0.015	0	74.3	0	1	0	0	0	0.125
20.036	20.035527210884354	20.070527210884347	99	131	122	122	83.24	122	122	122	122	83.22	0	0	0.19	0	0	0	0	54	54	0	0.03499999999999304	0	0	0	0.1	0	77.4	0	1	0	0	0	0.13500000000000156
20.171	20.170527210884355	20.210527210884347	109	123	113	114	82	113	113	113	113	81.92	0	0	-1.25	0	0	0	0	45	45	0	0.03999999999999204	0	0	0	0.1	0	77.8	0	1	0	0	0	0.14000000000000057
20.311	20.310527210884356	20.38552721088434	93	108	98	99	79.59	98	98	98	98	79.4	0	0	-2.44	0	0	0	0	28	28	0	0.07499999999998508	0	0	0	0.1	0	75.4	0	1	0	0	0	0.129999999999999
20.441	20.440527210884355	20.475527210884348	84	102	100	99	79.58	100	100	100	100	79.77	0	0	0.39	0	0	0	0	31	31	0	0.03499999999999304	0	0	0	0.055	0	75.7	0	1	0	0	0	0.07499999999999929
20.516	20.515527210884354	20.58052721088434	91	103	92	95	78.98	92	92	92	92	78.41	0	0	-1.31	0	0	0	0	21	21	0	0.06499999999998707	0	0	0	0.04	0	75.8	0	1	0	0	0	0.10500000000000043
20.621	20.620527210884354	20.665527210884346	85	95	94	93	78.54	94	94	94	94	78.72	0	0	0.44	0	0	0	0	23	23	0	0.04499999999999105	0	0	0	0.04	0	73.7	0	1	0	0	0	0.16999999999999815
20.791	20.790527210884353	20.86052721088434	108	119	112	112	81.83	112	112	112	112	81.79	0	0	3.14	0	0	0	0	44	44	0	0.06999999999998607	0	0	0	0.125	0	78.9	0	1	0	0	0	0.1650000000000027
20.956	20.955527210884355	21.045527210884337	90	110	96	97	79.36	96	96	96	96	79.08	0	0	-2.61	0	0	0	0	26	26	0	0.0899999999999821	0	0	0	0.095	0	77.7	0	1	0	0	0	0.21999999999999886
21.176	21.175527210884354	21.29052721088433	75	102	86	87	77.39	98	77	77	98	79.51	-1	-2.01	0.49	0	-2.01	2.01	0	28	0	-29	0.11499999999997712	0	0	0	0.13	0	76.7	0	1	1	0	0.41	0.11499999999997712
21.701	21.700527210884353	21.750527210884343	100	118	114	113	81.88	114	114	114	114	82.07	0	0	6.86	0	0	0	0	46	46	0	0.04999999999999005	0	0	0	0.41	0	78.9	0	1	0	1	0	0.15000000000000213
21.851	21.850527210884355	21.88052721088435	91	106	103	102	80.1	103	103	103	103	80.4	0	0	-1.6	0	0	0	0	34	34	0	0.02999999999999403	0	0	0	0.1	0	78.6	0	1	0	0	0	0.054999999999999716
21.906	21.905527210884355	21.995527210884337	76	87	82	81	76.29	82	82	82	82	76.42	0	0	-3.82	0	0	0	0	7	7	0	0.0899999999999821	0	0	0	0.025	0	74.3	0	1	0	0	0	0.14499999999999957
22.051	22.050527210884354	22.07052721088435	116	121	119	118	82.68	119	119	119	119	82.76	0	0	6.47	0	0	0	0	51	51	0	0.01999999999999602	0	0	0	0.055	0	62.3	0	1	1	0	0.405	0.01999999999999602
22.476	22.475527210884355	22.615527210884327	86	105	102	101	80.07	102	102	102	102	80.19	0	0	-2.55	0	0	0	0	33	33	0	0.13999999999997215	0	0	0	0.405	0	76.5	0	1	0	1	0	0.22499999999999787
22.701	22.700527210884353	22.775527210884338	84	108	93	94	78.67	93	93	93	93	78.5	0	0	-1.57	0	0	0	0	22	22	0	0.07499999999998508	0	0	0	0.085	0	76.7	0	1	0	0	0	0.18500000000000227
