rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
7.166	7.166099773242631	7.246099773242629	98	126	112	112	81.7	112	112	112	112	81.71	0	0	-4.45	0	0	0	0	47	47	0	0.0799999999999983	0	0	0	0.11	0	80.3	0	1	0	0	0	0.1850000000000005
7.351	7.351099773242631	7.41109977324263	96	116	107	107	80.98	107	107	107	107	81.06	0	0	-0.63	0	0	0	0	42	42	0	0.05999999999999872	0	0	0	0.105	0	81.1	0	1	0	0	0	0.1349999999999998
7.486	7.486099773242631	7.5160997732426305	87	112	98	97	79.24	98	98	98	98	79.38	0	0	-1.52	0	0	0	0	32	32	0	0.02999999999999936	0	0	0	0.075	0	78.5	0	1	0	0	0	0.054999999999999716
7.541	7.541099773242631	7.6010997732426295	83	93	88	87	77.5	88	88	88	88	77.57	0	0	-1.8	0	0	0	0	20	20	0	0.05999999999999872	0	0	0	0.025	0	77.8	0	1	0	0	0	0.11000000000000032
7.651	7.651099773242631	7.70609977324263	84	91	91	89	77.81	91	91	91	91	78.12	0	0	0.61	0	0	0	0	24	24	0	0.05499999999999883	0	0	0	0.05	0	75.7	0	1	0	0	0	0.15000000000000036
7.801	7.8010997732426315	7.951099773242628	95	99	98	97	79.34	98	98	98	98	79.41	0	0	1.31	0	0	0	0	32	32	0	0.1499999999999968	0	0	0	0.095	0	78.5	0	1	0	0	0	0.21499999999999986
8.016	8.016099773242631	8.13609977324265	109	174	146	144	86.12	109	174	109	174	89.39	1	6.79	1.98	6.79	0	6.79	0	44	96	52	0.12000000000001876	0	0	0	0.065	0	76.9	0	1	1	0	1.01	0.12000000000001876
9.146	9.14609977324263	9.236099773242644	133	150	145	144	86.05	145	145	145	145	86.2	0	0	-3.11	0	0	0	0	76	76	0	0.09000000000001407	0	0	0	1.01	0	81.5	0	1	0	1	0	0.19500000000000028
9.341	9.34109977324263	9.376099773242636	147	179	163	163	88.25	163	163	163	163	88.23	0	0	2.07	0	0	0	0	89	89	0	0.03500000000000547	0	0	0	0.105	0	81.6	0	1	0	0	0	0.15000000000000036
9.491	9.491099773242631	9.54609977324264	118	134	131	130	84.29	131	131	131	131	84.53	0	0	-3.66	0	0	0	0	65	65	0	0.0550000000000086	0	0	0	0.115	0	80	0	1	0	0	0	0.11500000000000021
9.606	9.606099773242631	9.631099773242635	107	112	111	111	81.54	111	111	111	111	81.66	0	0	-2.74	0	0	0	0	46	46	0	0.025000000000003908	0	0	0	0.06	0	79.4	0	1	0	0	0	0.054999999999999716
9.661	9.661099773242631	9.71609977324264	83	93	89	89	77.75	89	89	89	89	77.75	0	0	-3.79	0	0	0	0	21	21	0	0.0550000000000086	0	0	0	0.03	0	77.8	0	1	0	0	0	0.11500000000000021
