rowLabel	nucl_t1	nucl_t2	f0_min	f0_max	f0_median	f0_mean	f0_meanST	f0_start	f0_end	lopitch	hipitch	hipitchST	dynamic	intrasyllab	intersyllab	up	down	trajectory	f0_discont	prnp_start	prnp_end	prnp_intra	nucl_dur	syll_dur	vowel_dur	rhyme_dur	gap_left	loudness	int_peak	hesitation	speaker_id	before_pause	after_pause	pause_dur	iso_dur
3.551	3.551275510204081	3.6212755102040797	89	103	99	98	79.47	99	99	99	99	79.72	0	0	0.88	0	0	0	0	33	33	0	0.06999999999999851	0	0	0	0.04	0	77	0	1	0	0	0	0.20500000000000007
3.756	3.7562755102040812	3.7962755102040804	103	108	106	106	80.8	106	106	106	106	80.89	0	0	1.33	0	0	0	0	41	41	0	0.03999999999999915	0	0	0	0.135	0	77	0	1	0	0	0	0.08000000000000007
3.836	3.8362755102040813	3.8812755102040803	95	98	97	97	79.25	97	97	97	97	79.29	0	0	-1.44	0	0	0	0	31	31	0	0.04499999999999904	0	0	0	0.04	0	75.6	0	1	0	0	0	0.17499999999999982
4.011	4.011275510204081	4.06127551020408	83	110	90	90	77.94	90	90	90	90	77.95	0	0	-1.25	0	0	0	0	22	22	0	0.049999999999998934	0	0	0	0.13	0	74.2	0	1	0	0	0	0.07500000000000018
4.086	4.086275510204081	4.196275510204079	88	90	89	89	77.83	89	89	89	89	77.74	0	0	-0.16	0	0	0	0	21	21	0	0.10999999999999766	0	0	0	0.025	0	74.6	0	1	0	0	0	0.1200000000000001
4.206	4.206275510204081	4.26127551020408	89	95	95	94	78.68	95	95	95	95	78.87	0	0	1.16	0	0	0	0	28	28	0	0.05499999999999883	0	0	0	0.01	0	73	0	1	0	0	0	0.10500000000000043
4.311	4.311275510204082	4.41627551020408	68	92	82	80	75.97	92	68	68	92	78.43	-1	-5.21	-0.4	0	-5.21	5.21	0	24	0	-36	0.10499999999999776	0	0	0	0.05	0	72	0	1	1	0	0.52	0.10499999999999776
4.936	4.936275510204082	5.096275510204078	77	113	97	96	79.07	113	77	77	113	81.85	-1	-6.47	8.8	0	-6.47	6.47	0	48	4	-45	0.1599999999999966	0	0	0	0.52	0	79.7	0	1	0	1	0	0.2599999999999998
5.196	5.196275510204082	5.2512755102040805	87	90	88	88	77.69	88	88	88	88	77.69	0	0	2.49	0	0	0	0	19	19	0	0.05499999999999883	0	0	0	0.1	0	72.7	0	1	0	0	0	0.15000000000000036
5.346	5.346275510204082	5.406275510204081	82	88	83	84	76.81	83	83	83	83	76.6	0	0	-0.91	0	0	0	0	12	12	0	0.05999999999999872	0	0	0	0.095	0	74.3	0	1	0	0	0	0.17499999999999982
